#time,accel_x,accel_y,accel_z
1265.733000,-4071.132681,-8290.306550,1072.533697
1265.733313,-4219.173869,-8512.368333,842.705048
1265.733625,-4293.194464,-8660.409521,919.314598
1265.733938,-4219.173869,-8734.430116,612.876398
1265.734251,-4589.276840,-8882.471304,459.657299
1265.734564,-4663.297435,-8808.450710,1072.533697
1265.734876,-4515.256246,-8586.388927,842.705048
1265.735189,-4219.173869,-8660.409521,766.095498
1265.735502,-4589.276840,-8882.471304,536.266849
1265.735814,-4515.256246,-8882.471304,459.657299
1265.736127,-4441.235652,-8808.450710,76.609550
1265.736440,-4367.215058,-8808.450710,76.609550
1265.736753,-4589.276840,-8734.430116,153.219100
1265.737065,-3923.091493,-8882.471304,383.047749
1265.737378,-4145.153275,-8660.409521,383.047749
1265.737691,-4071.132681,-9178.553681,459.657299
1265.738004,-4219.173869,-8882.471304,842.705048
1265.738316,-4367.215058,-9030.512492,459.657299
1265.738629,-4441.235652,-9104.533087,0.000000
1265.738942,-4367.215058,-9030.512492,76.609550
1265.739254,-4071.132681,-8956.491898,459.657299
1265.739567,-3997.112087,-9030.512492,383.047749
1265.739880,-4071.132681,-9400.615463,459.657299
1265.740193,-4515.256246,-8512.368333,536.266849
1265.740505,-4219.173869,-8808.450710,612.876398
1265.740818,-3849.070898,-8956.491898,689.485948
1265.741131,-3849.070898,-8586.388927,612.876398
1265.741444,-3552.988522,-8512.368333,1072.533697
1265.741756,-3701.029710,-9030.512492,1149.143247
1265.742069,-3330.926739,-8586.388927,919.314598
1265.742382,-3108.864956,-8734.430116,1378.971896
1265.742694,-3478.967927,-8808.450710,1149.143247
1265.743007,-3108.864956,-8734.430116,1072.533697
1265.743320,-3627.009116,-8956.491898,1608.800546
1265.743633,-3552.988522,-9104.533087,1838.629195
1265.743945,-3256.906145,-9178.553681,1455.581446
1265.744258,-3478.967927,-9030.512492,1455.581446
1265.744571,-3330.926739,-8512.368333,1455.581446
1265.744884,-3404.947333,-8882.471304,2145.067394
1265.745196,-3552.988522,-8290.306550,1302.362347
1265.745509,-3627.009116,-8512.368333,1915.238745
1265.745822,-3701.029710,-8512.368333,1532.190996
1265.746135,-3701.029710,-8586.388927,1685.410096
1265.746447,-3627.009116,-8512.368333,1302.362347
1265.746760,-3849.070898,-8512.368333,2068.457845
1265.747073,-4071.132681,-8068.244768,1838.629195
1265.747385,-3849.070898,-8438.347739,1608.800546
1265.747698,-3330.926739,-8290.306550,1685.410096
1265.748011,-3775.050304,-8512.368333,1685.410096
1265.748324,-3330.926739,-8438.347739,1608.800546
1265.748636,-3478.967927,-8512.368333,1685.410096
1265.748949,-3701.029710,-8438.347739,1455.581446
1265.749262,-3330.926739,-8364.327145,1685.410096
1265.749575,-3552.988522,-7994.224174,1762.019645
1265.749887,-3404.947333,-8660.409521,1762.019645
1265.750200,-3627.009116,-8438.347739,2221.676944
1265.750513,-4071.132681,-8734.430116,2298.286494
1265.750825,-3775.050304,-8882.471304,1762.019645
1265.751138,-3923.091493,-8734.430116,1685.410096
1265.751451,-4293.194464,-8660.409521,1608.800546
1265.751764,-4441.235652,-8290.306550,1685.410096
1265.752076,-3923.091493,-8364.327145,995.924147
1265.752389,-4145.153275,-8364.327145,459.657299
1265.752702,-4145.153275,-7994.224174,995.924147
1265.753015,-3997.112087,-8586.388927,1302.362347
1265.753327,-4293.194464,-8512.368333,1072.533697
1265.753640,-4293.194464,-8216.285956,1149.143247
1265.753953,-4589.276840,-8364.327145,1378.971896
1265.754265,-3775.050304,-8734.430116,1072.533697
1265.754578,-3849.070898,-8512.368333,1532.190996
1265.754891,-4663.297435,-8512.368333,1532.190996
1265.755204,-4737.318029,-8956.491898,2145.067394
1265.755516,-3775.050304,-9178.553681,1455.581446
1265.755829,-4145.153275,-8586.388927,689.485948
1265.756142,-4737.318029,-8660.409521,1072.533697
1265.756455,-3997.112087,-9326.594869,1302.362347
1265.756767,-3627.009116,-9030.512492,766.095498
1265.757080,-3552.988522,-8290.306550,919.314598
1265.757393,-3923.091493,-8586.388927,766.095498
1265.757706,-3256.906145,-8734.430116,536.266849
1265.758018,-3627.009116,-8956.491898,306.438199
1265.758331,-3997.112087,-8808.450710,766.095498
1265.758644,-3923.091493,-9030.512492,1072.533697
1265.758956,-3404.947333,-9252.574275,459.657299
1265.759269,-3849.070898,-8586.388927,306.438199
1265.759582,-3404.947333,-8956.491898,1302.362347
1265.759895,-3108.864956,-9104.533087,1225.752797
1265.760207,-3627.009116,-8808.450710,612.876398
1265.760520,-3552.988522,-9030.512492,153.219100
1265.760833,-3627.009116,-8956.491898,0.000000
1265.761146,-3478.967927,-9326.594869,229.828649
1265.761458,-3627.009116,-8586.388927,842.705048
1265.761771,-3478.967927,-9178.553681,1838.629195
1265.762084,-3701.029710,-9326.594869,1302.362347
1265.762396,-3775.050304,-9178.553681,1149.143247
1265.762709,-3849.070898,-9030.512492,842.705048
1265.763022,-3701.029710,-8882.471304,842.705048
1265.763335,-3552.988522,-8882.471304,689.485948
1265.763647,-3330.926739,-8364.327145,766.095498
1265.763960,-3404.947333,-8290.306550,1225.752797
1265.764273,-3552.988522,-8512.368333,2068.457845
1265.764586,-3330.926739,-8660.409521,689.485948
1265.764898,-3552.988522,-8660.409521,766.095498
1265.765211,-3849.070898,-8586.388927,612.876398
1265.765524,-3627.009116,-8882.471304,842.705048
1265.765836,-3404.947333,-8660.409521,995.924147
1265.766149,-3108.864956,-8438.347739,1149.143247
1265.766462,-3330.926739,-9104.533087,1762.019645
1265.766775,-3849.070898,-8438.347739,1838.629195
1265.767087,-3849.070898,-8808.450710,1455.581446
1265.767400,-4071.132681,-9400.615463,1302.362347
1265.767713,-4145.153275,-8734.430116,1455.581446
1265.768026,-3923.091493,-8216.285956,1378.971896
1265.768338,-3849.070898,-8512.368333,1149.143247
1265.768651,-3478.967927,-9030.512492,1378.971896
1265.768964,-3478.967927,-8438.347739,0.000000
1265.769277,-3404.947333,-7920.203579,459.657299
1265.769589,-3478.967927,-8660.409521,842.705048
1265.769902,-3627.009116,-8808.450710,1455.581446
1265.770215,-3034.844362,-8882.471304,1532.190996
1265.770527,-3034.844362,-8808.450710,1532.190996
1265.770840,-3627.009116,-9104.533087,995.924147
1265.771153,-4071.132681,-9400.615463,1532.190996
1265.771466,-3330.926739,-8290.306550,919.314598
1265.771778,-3627.009116,-9104.533087,995.924147
1265.772091,-4441.235652,-8734.430116,919.314598
1265.772404,-4145.153275,-8882.471304,612.876398
1265.772717,-3404.947333,-8734.430116,306.438199
1265.773029,-3701.029710,-8734.430116,459.657299
1265.773342,-3849.070898,-8586.388927,306.438199
1265.773655,-3256.906145,-8808.450710,459.657299
1265.773967,-3627.009116,-8512.368333,995.924147
1265.774280,-3330.926739,-8438.347739,919.314598
1265.774593,-3701.029710,-8734.430116,1378.971896
